city,place name,note,review title,positive_text,negative_text
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir", 10,Super Riad 👍,"Super emplacement, à peine 10 minutes à pieds de la place Jemaa El fna . Nous touchons l’hôtel le El fenn et vous avez quelques mètres à peine le restaurant Kabana que je recommande également. 
Le restaurant le safran est à quelques pas du Riad pour les connaisseurs 😉 
Riad très propre et sens bon , serviettes changé tout les jours , sèche cheveux à disposition ,gel douche et shampooing également. Une simple penderie avec cintres pour accrocher les vêtements mais suffisant. 
Petit déjeuner très bien servi avec jus d’orange frais. 
Personnel accueillant et au petit soin , nous avions un souci d’odeur de climatisation dans notre chambre et ils nous ont changé la chambre sur les 2 dernières nuits de notre séjour . Je les en remercie .
Le Riad est composé de 6 chambres au 1 ère étage et d’une chambre sur la terrasse en recul , l’accueil est au rez de chaussée , on peut entendre quelques fois la sonnette d’entrée mais vraiment pas dérangeant pour nous . Vous avez à disposition un jeu de clés pour entrer et sortir à votre guise. Vous entendrez également légèrement les bruits de l’extérieur, normal le Riad donne sur une rue principale mais encore une fois pas dérangeant pour nous. 
Nous sommes ravis d’avoir séjourné dans ce Riad 😊 
Petit  mots aux futurs voyageurs mécontent pour un petit déjeuner pas assez varié ou chambre mal insonorisé, mauvaise odeur dans l’établissement en général,  trop de bruit de la rue, pas de volets aux fenêtres seulement des rideaux , pas de coffre fort, pas d’armoire et j’en passe je vous invite donc mesdames et messieurs à réserver dans des hôtels où vous trouverez tous le confort que vous souhaitez avec la facture qui va avec ça vous évitera de laisser de mauvais commentaires aux établissements ,car pour la plupart vous souhaitez du pas cher avec du « luxe «  .",
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir", 10,Nous avons fait plusieurs excursions organisées par Medhi.,L'emplacement est idéal pour les visites. À 2 pas de la place. Le petit dej en terrasse est superbe.,Ras
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir", 10,Un accueil exceptionnel grâce à Mehdi ! 🌟,"Un accueil exceptionnel grâce à Mehdi ! 🌟

Mon séjour au riad a été une véritable réussite, en grande partie grâce à l’accueil remarquable de Mehdi. Rarement ai-je rencontré une personne aussi professionnelle, chaleureuse et attentive aux moindres détails.

Toujours disponible, serviable et d’une grande gentillesse, Mehdi a su rendre chaque instant agréable, anticipant nos besoins et répondant à toutes nos attentes avec efficacité et bienveillance. Son écoute attentive, sa discrétion et sa parfaite connaissance des lieux et des environs ont grandement contribué à faire de ce séjour une parenthèse enchantée.

Merci Mehdi pour votre générosité, votre sourire permanent et votre sens du service exceptionnel. Grâce à vous, ce séjour restera gravé dans nos mémoires. Nous reviendrons sans hésiter !",
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Très bon emplacement.
Le studio est plutôt spacieux.
L'accès rapide à la place et à la médina",Les fenêtres de la chambre côté rue ne ferment pas correctement : aucune isolation phonique avec la rue plutôt bruyante
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"Ambiance Riad assurée, très près de la place jemma El fna ideal pour 4 personnes. Très bon petit déjeuner au rooftop. Personnel à l'écoute .des besoins.",Rien de particulier
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir", 10,Séjour à Marrakech,"Personnel accueillant et disponible. Endroit très propre, la chambre donnait directement sur la terrasse et malgré la proximité de la rue, nous n'avons pas été gêné par les bruits. Petit déjeuner très copieux.",Pas de coffre-fort comme indiqué dans le descriptif.  La climatisation se trouvait trop près des lits.
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Riad très bien situé, à deux pas de la place Jemaa El fna et pourtant très calme.
La décoration est soignée. Les chambres très propres.
Nous avons été très bien reçus par Abdou.
Et le petit déjeuner est copieux, varié et délicieux !",
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Personnel très accueillant, logement très agréable.",RAS
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir"," 9,0",En conclusion : nous avons passé un excellent séjour et nous vous recommandons ce Riad,"Riad très bien situé tout proche des souks et de la place Jemma El fna 
Très bon acceuil de notre hôte, répondant à toutes nos questions, et nous donnant de précieux conseils.
Espaces très propres et très agréables.
Fantastiques petits déjeuners différents tous les 3 jours sur la splendide terrasse ! 
Petit bémol pour l’eau chaude qui ne fonctionnait pas le matin.",
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir"," 8,0",bon séjour de 3 nuits dans un riad agréable et bien situé,Gentillesse du personnel et excellent petit déjeuner,manque d'une fenêtre dans la chambre et peu de rangement possible
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,Emplacement idéal au cœur de Gueliz. Très bon Petit déjeuner,
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,Localisation et salle de bain,"Un peu bruyant 3 places de parking pour tout un hotel ce n’est pas très pratique 
Petit déjeuner simple"
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux pour une pause détente en famille ou couple,"L'équipe d'accueil est très agréable, merci à Sabrine et sa collègue pour l'accueil, la suite est fabuleuse, la chambre est très confortable, les produits de soin de qualité, l'emplacement est super, en plein centre de Gueliz donc tout accessible à pieds. Le buffet du petit déjeuner est exceptionnel. Je recommande !","Le seul bémol est la clim : nous avons eu très chaud même en mettant la clim au plus frais, le frigo est petit et enfin nous avions réservé pour 4 personnes mais les équipements ont été fournis en nombre insuffisant : (2 peignoirs 2 petites serviettes, 2 échantillons de savons, 2 petites crèmes corps, 1 brosse à dents, 2 chaussons jetables), dommage."
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Le confort, la beauté des chambres, les équipements. 
Les attentions du personnel  
Le petit déjeuner buffet somptueux ( en hiver, devant la cheminée, lors d'un précédent passage) au frais en été, devant le beau bassin bleu.
L'emplacement à 5 minutes à pied de la gare.
Le transfert à l'aéroport.",
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,L’emplacement,
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,L emplacement et les commodités,
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 9,0",long week-end à Marrakech,"Notre chambre était immense avec une double douche immense également. Le lit était très confortable, la literie impeccable et propre. Nous avons aimé le petit déjeuner varié et copieux. L'emplacement est top, près de tout à Guéliz.",La qualité du wifi n'est pas optimale. Sinon rien à redire!
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 8,0",Magnifique séjour un petit déjeuner incroyable,Confort du lit la chambre très grande le style très moderne,Le bruit dans une des rue très passante  dommage beaucoup de cri venant de la rue donnant sur les restaurant
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 8,0",Un super séjour et un petit déjeuner exceptionnel,Tout,Rien
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir"," 7,0",Rapide et efficace,Très bon petit déjeuner.,"Il y aurait besoin d'insonorisation, la rue est très animée le soir .
Un bon triple vitrage serait nécessaire."
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 8,0","Fabuleux, à refaire","L’endroit est fabuleux, très calme et apaisant pour s’y ressourcer. Établissement très propre.
Le personnel accueillant, attentif et très serviable.
Je recommande vivement.",Le choix est très limité pour le petit déjeuner.
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 9,0","Séjour parfait, piscine superbe, petit-déjeuner délicieux et staff attentionné","Un cadre enchanteur, un service impeccable, une piscine relaxante et un petit-déjeuner savoureux… tout ce qu’on attend d’un havre de paix à Marrakech. Je recommande ce lieu à tous ceux en quête d’une escapade paisible et raffinée, j’y retournerai sans hésiter",Rien
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,Magnifique emplacement,Parfaaaait
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,FABULEUX,Rien
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,L’accueille et l’écoute du personnel est au top,
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 9,0",nous avons passé un Week end inoubliable merci beaucoup,tout  était parfait personnels gentil serviable attentif la literie est confortable un très grand lit ce que j'ai beaucoup appréciée  un grand merci a tous,rien tout était parfait
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,Le personnel est tres aimable et souriant .Merci Tarek pour ta gentillesse et ton professionnalisme,
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 9,0",Détente et bel accueil en Palmeraie!,"Bel espace de la chambre-suite; lit confortable, jolie terrasse donnant sur le golf: clim. efficace sous la canicule de Marrakech à la mi-juin! Belle piscine. Accueil et service très agréable de Yassine et Mustapha, ainsi que de tout le staff du petit déjeuner.",Rien!
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 8,0","Au delà de nos attentes, cadre idyllique et personnel au top ! Nous recommandons sans hésiter","Hôtel et chambre plein de charme, à l'opposé des grands complexes hôteliers juste à côté. On s'y sent bien, c'est calme et les espaces verts sont magnifiques et bien entretenus.
Le personnel de la réception est très agréable et professionnel, nous avons fait appel à eux pour réserver des taxis et une soirée traditionnelle. Un grand merci à Yacine qui a été aux petits soins avec nous pendant notre séjour, très professionnel, toujours souriant et d'une extrême gentillesse. Une très belle rencontre !
Nous avons passer un excellent séjour et reviendrons avec plaisir dans cet établissement. Merci","Quelques petits détails pourraient être améliorer pour que le séjour soit encore mieux:
- mettre des fenêtre double vitrage dans les chambres car on entend un peu la circulation quand on est côté rue.
- ouvrir un point boisson près de la piscine (bar) avec pourquoi pas une musique d'ambiance en journée qui se transforme en bar le soir pour prolonger un peu la soirée
- créer un restaurant propre à l'hôtel qui sert de la cuisine traditionnelle avec musique d'ambiance ou spectacle traditionnel le soir (l'hôtel étant éloigné de la médina il n'y a pas beaucoup d'option repas sur place sauf si on prend un taxi. Il y a 2 restaurants accessibles à pieds depuis l'hôtel, 1 restaurant italien et le restaurant international qui est de l'autre côté du golf. Nous les avons testé tous les 2, ils sont très bien mais il en faudrait un directement à l'entrée de l'hôtel pour animer un peu le lieu qui semble parfois trop calme."
Marrakech,"Pavillon du Golf -Palmeraie suites
Une nouvelle fenêtre va s'ouvrir"," 9,0",Magnifique,"Tout est absolument parfait ! 
Personnel au petit soin, un cadre idéal , les suites avec vue sur lac sont un vrai plus.","Le petit déjeuner est pour moi , un peu limité, mais fait l’affaire tout de même."
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Architecture et décoration Riad, Experience Chek in , petit déjeuné, relation client",en période canicule  Pensez à allumer la Climatisation avant l'arrivé
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 7,0","un bon séjour avec un personnel sympathique et agréable, néanmoins quelques petites choses à revoir pour le confort du c","Le personnel super accueillant l’hôtel était assez propre, le petit déjeuner excellent rien à dire.",Le Manque de lumière appart la lumière de la salle de bain il n’y vais pas assez de lumière dans la chambre et la Clim pas assez puissante on ne la sentait pas
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,L’emplacement proximité commerce carrefour etc la piscine le personnel au soin tout c’est bien passé,Le bruit de la boîte de nuit au sous sol malgré la bonne isolation la musique est trop forte
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 8,0",Un excellent séjour !,"Très bon accueil dès notre arrivée, le personnel est chaleureux, souriant et toujours à l’écoute .
La cuisine est délicieuse, le petit déjeuner varié et copieux, avec des produits frais .
Mention spéciale au personnel de l’accueil et de cuisine pour leur professionnalisme et gentillesse",Traitement du piscine trop de clore que vous n'arrivez pas a nager
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,Très bon petit dej,Chambre très petite sans balcon
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Propreté ,petit déjeuner et service top",
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 8,0",Bien,Ambiance et équipements,Première nuit dans chambre sans fenêtre avec boîte de nuit juste a côté. Heureusement qu'on a déménagé
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 9,0","Super séjour, je recommande.","L accueil, la gentillesse et la propreté.",Un peu bruyant la nuit avec la musique du Rooftop
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien,Hôtel moderne à proximité de l'aéroport,La musique du club est audible dans la chambre
Marrakech,"555 Hotel Clubbing Adults Only
Une nouvelle fenêtre va s'ouvrir"," 7,0",Bien mais sans plus,Le personnel était au top.,Trop de bruit entre la discothèque du sous sol et le bar musical au rooftop. Heureusement que je me suis couché tard tout les soirs.
Marrakech,"Riad Villa Wengé & Spa
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"C'est un très bon Riad où nous avons séjourné au Maroc. Le style est très frais et charmant, et nous l’avons absolument adoré. Les équipements sont modernes avec une propreté impeccable. Le petit-déjeuner était sain et délicieux. Ce qui nous a le plus marqués, c’est l’hospitalité du personnel—ils étaient chaleureux et attentionnés. Le matin de notre départ, comme il était impossible de se garer dans la vieille ville et que nous n’avons pas trouvé de porteur, Aziz nous a aidé à transporter nos bagages jusqu’à notre voiture. Tout était tout simplement parfait.",Non
