city,place name,date,note,full_review_trunc,lang,plateforme,sentiment_label,sentiment_score
Marrakech,"O'loft
Une nouvelle fenêtre va s'ouvrir",04/06/2025,4.0/5,Très bien | Positive: L'accueil d'Hannan. Lieu agréable Chambres très grandes | Negative: Rien,fr,Booking,positive,3.642
Marrakech,"O'loft
Une nouvelle fenêtre va s'ouvrir",02/06/2025,5.0/5,"Je recommande! | Positive: Nous avons adoré logé dans ce riad. L'accueil très chaleureux, le personnel était disponible 24h/24h, était très aidant avec de bons conseils. La nourriture est très bonne. L'endroit est très calme c'était super agréable. Merci encore à hanan qui nous a accueilli et été là pour nous tout le long du séjour! | Negative: Rien à dire",fr,Booking,positive,3.679
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",28/08/2025,5.0/5,"Magnifique Riad! | Positive: Très beau Riad, très bien situé dans la médina. Personnel très gentil et aux petits soins. Très propre aussi! Tout était parfait ! Merci. | Negative: Rien",fr,Booking,positive,3.673
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",27/08/2025,5.0/5,Fantastique ! | Positive: Tout | Negative: Rien,fr,Booking,positive,3.546
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",24/08/2025,4.0/5,Très bien | Positive: Chambre petite mais cosy avec tous l'équipement nécessaire. Riad typique. La petite piscine est un sacré plus. Le personnel très sympathique et nous avons même eu un déjeuner pique-nique parce que nous partions très tôt. | Negative: nan,fr,Booking,positive,3.653
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",21/08/2025,4.5/5,Fabuleux | Positive: Tout | Negative: Ras,en,Booking,positive,3.594
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",20/08/2025,4.0/5,Très bien | Positive: Riad très joli et personnel très professionnel on recommande encore merci à vous. Famille Thibault | Negative: nan,fr,Booking,positive,3.656
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",13/08/2025,5.0/5,Exceptionnel | Positive: Personnel souriant et très agréable. Bien placé pour se promener dans la médina. Petit déjeuner extra | Negative: Rien à dire,fr,Booking,positive,3.662
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",12/08/2025,5.0/5,"Exceptionnel | Positive: Un lieu magnifique à 5 minutes à pieds du coeur de Marrakech. Nous avons sejourné 3 nuits avec notre petite fille de 3 ans. Le riad est magnifique, decoré avec soin, un véritable havre de paix et de fraicheur malgré les 44 degrés lors de notre pssage en août. Le personnel est d'une gentillesse inouïe (mention spéciale pour Anas ), la cuisine proposée est excellente, le petit dejeuner un véritable délice. Un sans faute du debut a la fin, qui ne donne qu'une envie, celle de revenir ! Merci pour cet excellent séjour ! | Negative: nan",fr,Booking,positive,3.479
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",09/08/2025,5.0/5,Magnifique | Positive: Tout était parfait | Negative: Rien,fr,Booking,positive,3.56
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",07/08/2025,5.0/5,Exceptionnel | Positive: Tout | Negative: nan,en,Booking,neutral,3.084
Marrakech,"Riad l'Oiseau du Paradis
Une nouvelle fenêtre va s'ouvrir",06/08/2025,4.5/5,"Très agréable, le personnel au top | Positive: Le petit déjeuné copieux et très bon. La décoration type marocaine, le Riad est très beau | Negative: La piscine est plutôt un bassin, mais c'est quand même agréable L'insonorisation de la chambre",fr,Booking,positive,3.649
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",28/08/2025,4.0/5,Très bien | Positive: personnel très accueillant et à l'écoute | Negative: piscine très petite et qualité médiocre du p'tit dèj,fr,Booking,negative,2.868
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",25/08/2025,4.0/5,Très bien | Positive: Super accueil Mr Omar une personne formidable et a l écoute merci beaucoup | Negative: Super accueil Mr Omar une personne formidable et a l écoute merci beaucoup,fr,Booking,positive,3.656
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",25/08/2025,4.0/5,"Bien | Positive: L emplacement ,propete,personel du menage et le garçon de la piscine trés serviable et aimable | Negative: nan",fr,Booking,positive,3.289
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",22/08/2025,4.5/5,Fabuleux | Positive: Le calme accueil chaleureux | Negative: Propreté Disponibilité du personnel,fr,Booking,positive,3.649
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",22/08/2025,3.5/5,"Bien | Positive: L'hôtel etait bon mais les gardiens de parking insupportable , tres difficile de se garer | Negative: nan",fr,Booking,negative,2.401
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",21/08/2025,4.5/5,Fabuleux | Positive: Le personnel était agréable un accueil chaleureux c'est devenu nôtre hotel chaque fois quand on va à Marrakech | Negative: nan,fr,Booking,positive,3.66
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",19/08/2025,4.5/5,Fabuleux | Positive: Bon rapport qualité prix et bon emplacement | Negative: nan,fr,Booking,positive,3.615
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",17/08/2025,4.0/5,Très bien | Positive: Personnel aimable et serviable | Negative: nan,fr,Booking,positive,3.594
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",15/08/2025,3.5/5,Très bien ;emplacement. Calme . propreté faut revoir juste la piscine | Positive: Personel sympa. La Propreté est présente le calme aussi . | Negative: Le mini bar qui n'était pas à la chambre mais jl'ai demandé. Piscine si petite faut exiger le bonnet on peut pas se baigner avec des mèches ds l'eau mal traitée,fr,Booking,negative,2.63
Marrakech,"Hotel Relax Marrakech
Une nouvelle fenêtre va s'ouvrir",15/08/2025,4.0/5,"accueil agréable, le calme malgré la situation dans quartier très animé | Positive: tout était impeccable | Negative: ras",fr,Booking,positive,3.609
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",11/07/2025,5.0/5,"Super Riad | Positive: Super emplacement, à peine 10 minutes à pieds de la place Jemaa El fna . Nous touchons l'hôtel le El fenn et vous avez quelques mètres à peine le restaurant Kabana que je recommande également. Le restaurant le safran est à quelques pas du Riad pour les connaisseurs Riad très propre et sens bon , serviettes changé tout les jours , sèche cheveux à disposition ,gel douche et shampooing également. Une simple penderie avec cintres pour accrocher les vêtements mais suffisant. Petit déjeuner très bien servi avec jus d'orange frais. Personnel accueillant et au petit soin , nous avions un souci d'odeur de climatisation dans notre chambre et ils nous ont changé la chambre sur les 2 dernières nuits de notre séjour . Je les en remercie . Le Riad est composé de 6 chambres au 1 ère étage et d'une chambre sur la terrasse en recul , l'accueil est au rez de chaussée , on peut entendre quelques fois la sonnette d'entrée mais vraiment pas dérangeant pour nous . Vous avez à disposition un jeu de clés pour entrer et sortir à votre guise. Vous entendrez également légèrement les bruits de l'extérieur, normal le Riad donne sur une rue principale mais encore une fois pas dérangeant pour nous. Nous sommes ravis d'avoir séjourné dans ce Riad Petit mots aux futurs voyageurs mécontent pour un petit déjeuner pas assez varié ou chambre mal insonorisé, mauvaise odeur dans l'établissement en général, trop de bruit de la rue, pas de volets aux fenêtres seulement des rideaux , pas de coffre fort, pas d'armoire et j'en passe je vous invite donc mesdames et messieurs à réserver dans des hôtels où vous trouverez tous le confort que vous souhaitez avec la facture qui va avec ça vous évitera de laisser de mauvais commentaires aux établissements ,car pour la plupart vous souhaitez du pas cher avec du "" luxe "" .",fr,Booking,positive,3.11
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",10/07/2025,5.0/5,Nous avons fait plusieurs excursions organisées par Medhi. | Positive: L'emplacement est idéal pour les visites. À 2 pas de la place. Le petit dej en terrasse est superbe. | Negative: Ras,fr,Booking,positive,3.655
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",18/06/2025,5.0/5,"Un accueil exceptionnel grâce à Mehdi ! | Positive: Un accueil exceptionnel grâce à Mehdi ! Mon séjour au riad a été une véritable réussite, en grande partie grâce à l'accueil remarquable de Mehdi. Rarement ai-je rencontré une personne aussi professionnelle, chaleureuse et attentive aux moindres détails. Toujours disponible, serviable et d'une grande gentillesse, Mehdi a su rendre chaque instant agréable, anticipant nos besoins et répondant à toutes nos attentes avec efficacité et bienveillance. Son écoute attentive, sa discrétion et sa parfaite connaissance des lieux et des environs ont grandement contribué à faire de ce séjour une parenthèse enchantée. Merci Mehdi pour votre générosité, votre sourire permanent et votre sens du service exceptionnel. Grâce à vous, ce séjour restera gravé dans nos mémoires. Nous reviendrons sans hésiter ! | Negative: nan",fr,Booking,positive,3.643
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",07/06/2025,4.5/5,Fabuleux | Positive: Très bon emplacement. Le studio est plutôt spacieux. L'accès rapide à la place et à la médina | Negative: Les fenêtres de la chambre côté rue ne ferment pas correctement : aucune isolation phonique avec la rue plutôt bruyante,fr,Booking,positive,3.526
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",27/05/2025,4.0/5,"Très bien | Positive: Ambiance Riad assurée, très près de la place jemma El fna ideal pour 4 personnes. Très bon petit déjeuner au rooftop. Personnel à l'écoute .des besoins. | Negative: Rien de particulier",fr,Booking,positive,3.594
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",10/05/2025,5.0/5,"Séjour à Marrakech | Positive: Personnel accueillant et disponible. Endroit très propre, la chambre donnait directement sur la terrasse et malgré la proximité de la rue, nous n'avons pas été gêné par les bruits. Petit déjeuner très copieux. | Negative: Pas de coffre-fort comme indiqué dans le descriptif. La climatisation se trouvait trop près des lits.",fr,Booking,negative,2.485
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",22/04/2025,4.5/5,"Fabuleux | Positive: Riad très bien situé, à deux pas de la place Jemaa El fna et pourtant très calme. La décoration est soignée. Les chambres très propres. Nous avons été très bien reçus par Abdou. Et le petit déjeuner est copieux, varié et délicieux ! | Negative: nan",fr,Booking,positive,3.645
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",18/04/2025,4.5/5,"Fabuleux | Positive: Personnel très accueillant, logement très agréable. | Negative: RAS",fr,Booking,positive,3.664
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",10/04/2025,4.5/5,"En conclusion : nous avons passé un excellent séjour et nous vous recommandons ce Riad | Positive: Riad très bien situé tout proche des souks et de la place Jemma El fna Très bon acceuil de notre hôte, répondant à toutes nos questions, et nous donnant de précieux conseils. Espaces très propres et très agréables. Fantastiques petits déjeuners différents tous les 3 jours sur la splendide terrasse ! Petit bémol pour l'eau chaude qui ne fonctionnait pas le matin. | Negative: nan",fr,Booking,positive,3.658
Marrakech,"Riad Tawja
Une nouvelle fenêtre va s'ouvrir",27/03/2025,4.0/5,bon séjour de 3 nuits dans un riad agréable et bien situé | Positive: Gentillesse du personnel et excellent petit déjeuner | Negative: manque d'une fenêtre dans la chambre et peu de rangement possible,fr,Booking,positive,3.603
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",19/08/2025,4.5/5,Fabuleux | Positive: Emplacement idéal au cœur de Gueliz. Très bon Petit déjeuner | Negative: nan,fr,Booking,positive,3.674
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",07/08/2025,4.0/5,Très bien | Positive: Localisation et salle de bain | Negative: Un peu bruyant 3 places de parking pour tout un hotel ce n'est pas très pratique Petit déjeuner simple,fr,Booking,negative,2.54
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",02/08/2025,4.5/5,"Fabuleux pour une pause détente en famille ou couple | Positive: L'équipe d'accueil est très agréable, merci à Sabrine et sa collègue pour l'accueil, la suite est fabuleuse, la chambre est très confortable, les produits de soin de qualité, l'emplacement est super, en plein centre de Gueliz donc tout accessible à pieds. Le buffet du petit déjeuner est exceptionnel. Je recommande ! | Negative: Le seul bémol est la clim : nous avons eu très chaud même en mettant la clim au plus frais, le frigo est petit et enfin nous avions réservé pour 4 personnes mais les équipements ont été fournis en nombre insuffisant : (2 peignoirs 2 petites serviettes, 2 échantillons de savons, 2 petites crèmes corps, 1 brosse à dents, 2 chaussons jetables), dommage.",fr,Booking,positive,3.554
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",24/07/2025,4.5/5,"Fabuleux | Positive: Le confort, la beauté des chambres, les équipements. Les attentions du personnel Le petit déjeuner buffet somptueux ( en hiver, devant la cheminée, lors d'un précédent passage) au frais en été, devant le beau bassin bleu. L'emplacement à 5 minutes à pied de la gare. Le transfert à l'aéroport. | Negative: nan",fr,Booking,positive,3.627
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",10/07/2025,4.0/5,Très bien | Positive: L'emplacement | Negative: nan,fr,Booking,positive,3.401
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",30/06/2025,4.5/5,Fabuleux | Positive: L emplacement et les commodités | Negative: nan,fr,Booking,positive,3.618
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",18/05/2025,4.5/5,"long week-end à Marrakech | Positive: Notre chambre était immense avec une double douche immense également. Le lit était très confortable, la literie impeccable et propre. Nous avons aimé le petit déjeuner varié et copieux. L'emplacement est top, près de tout à Guéliz. | Negative: La qualité du wifi n'est pas optimale. Sinon rien à redire!",fr,Booking,positive,3.629
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",16/05/2025,4.0/5,Magnifique séjour un petit déjeuner incroyable | Positive: Confort du lit la chambre très grande le style très moderne | Negative: Le bruit dans une des rue très passante dommage beaucoup de cri venant de la rue donnant sur les restaurant,fr,Booking,positive,3.202
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",14/05/2025,4.0/5,Un super séjour et un petit déjeuner exceptionnel | Positive: Tout | Negative: Rien,fr,Booking,positive,3.652
Marrakech,"Bab Hotel
Une nouvelle fenêtre va s'ouvrir",10/05/2025,3.5/5,"Rapide et efficace | Positive: Très bon petit déjeuner. | Negative: Il y aurait besoin d'insonorisation, la rue est très animée le soir . Un bon triple vitrage serait nécessaire.",fr,Booking,positive,3.437
